"id","location","employee_id","role","start_time","end_time","published","note"
45923,3,74,2,"2018-01-20 18:00:00","2018-01-20 23:00:00",1,""
45924,3,74,2,"2018-01-21 18:00:00","2018-01-21 23:00:00",1,""
45925,3,30,3,"2018-01-18 17:30:00","2018-01-18 23:00:00",1,""
45926,3,30,3,"2018-01-19 17:30:00","2018-01-19 23:00:00",1,""
45929,3,213,3,"2018-01-16 11:00:00","2018-01-16 23:00:00",1,""
45930,3,213,3,"2018-01-20 15:00:00","2018-01-20 23:00:00",1,""
45931,3,232,2,"2018-01-20 10:30:00","2018-01-20 15:00:00",1,""
45932,3,234,2,"2018-01-15 18:00:00","2018-01-15 23:00:00",1,""
45933,3,234,2,"2018-01-16 18:00:00","2018-01-16 23:00:00",1,""
45934,3,235,2,"2018-01-20 17:00:00","2018-01-20 22:00:00",1,""
45935,3,235,2,"2018-01-21 11:00:00","2018-01-21 21:00:00",1,""
45936,3,244,2,"2018-01-19 18:00:00","2018-01-19 23:00:00",1,""
45937,3,244,2,"2018-01-20 12:00:00","2018-01-20 17:00:00",1,""
45938,3,245,3,"2018-01-15 11:00:00","2018-01-15 23:00:00",1,""
45939,3,245,4,"2018-01-18 11:00:00","2018-01-18 21:00:00",1,""
45940,3,245,3,"2018-01-19 11:00:00","2018-01-19 17:30:00",1,""
45941,3,245,3,"2018-01-20 10:30:00","2018-01-20 15:00:00",1,""
45942,3,245,3,"2018-01-21 11:00:00","2018-01-21 23:00:00",1,""
45943,3,465,4,"2018-01-15 11:00:00","2018-01-15 21:30:00",1,""
45944,3,465,8,"2018-01-17 14:00:00","2018-01-17 23:00:00",1,""
45945,3,465,5,"2018-01-19 10:30:00","2018-01-19 22:30:00",1,""
45947,3,517,2,"2018-01-15 10:30:00","2018-01-15 20:00:00",1,""
45948,3,517,2,"2018-01-16 10:30:00","2018-01-16 21:00:00",1,""
45949,3,517,2,"2018-01-18 10:30:00","2018-01-18 15:00:00",1,""
45950,3,517,2,"2018-01-19 10:30:00","2018-01-19 21:00:00",1,""
45951,3,517,2,"2018-01-20 11:00:00","2018-01-20 21:00:00",1,""
45952,3,600,2,"2018-01-15 17:00:00","2018-01-15 22:00:00",1,""
45953,3,600,2,"2018-01-17 17:00:00","2018-01-17 23:00:00",1,""
45954,3,600,2,"2018-01-18 17:00:00","2018-01-18 23:00:00",1,""
45955,3,610,2,"2018-01-16 11:00:00","2018-01-16 22:00:00",1,""
45956,3,610,2,"2018-01-17 10:30:00","2018-01-17 22:00:00",1,""
45957,3,610,2,"2018-01-18 11:00:00","2018-01-18 21:00:00",1,""
45958,3,234,2,"2018-01-19 11:00:00","2018-01-19 15:00:00",1,""
45959,3,610,2,"2018-01-21 10:30:00","2018-01-21 16:00:00",1,""
45960,3,622,5,"2018-01-20 17:30:00","2018-01-20 22:30:00",1,""
45961,3,624,8,"2018-01-15 14:00:00","2018-01-15 23:00:00",1,""
45962,3,624,8,"2018-01-16 14:00:00","2018-01-16 23:00:00",1,""
45963,3,624,8,"2018-01-18 14:00:00","2018-01-18 23:00:00",1,""
45964,3,624,8,"2018-01-19 14:00:00","2018-01-19 23:00:00",1,""
45965,3,624,8,"2018-01-20 14:00:00","2018-01-20 23:00:00",1,""
45966,3,633,5,"2018-01-15 17:30:00","2018-01-15 22:30:00",1,""
45967,3,633,5,"2018-01-20 11:00:00","2018-01-20 15:00:00",1,""
45968,3,633,8,"2018-01-21 14:00:00","2018-01-21 23:00:00",1,""
45969,3,647,5,"2018-01-15 10:30:00","2018-01-15 15:00:00",1,""
45970,3,647,4,"2018-01-16 11:00:00","2018-01-16 21:30:00",1,""
45971,3,647,5,"2018-01-17 10:30:00","2018-01-17 22:30:00",1,""
45972,3,647,5,"2018-01-18 10:30:00","2018-01-18 15:00:00",1,""
45973,3,647,5,"2018-01-21 10:30:00","2018-01-21 22:30:00",1,""
45974,3,652,5,"2018-01-16 17:00:00","2018-01-16 22:30:00",1,""
45975,3,699,4,"2018-01-16 10:30:00","2018-01-16 15:00:00",1,""
45976,3,699,4,"2018-01-17 11:00:00","2018-01-17 21:30:00",1,""
45977,3,699,5,"2018-01-18 11:00:00","2018-01-18 22:30:00",1,""
45978,3,724,4,"2018-01-19 11:00:00","2018-01-19 21:30:00",1,""
45980,3,610,2,"2018-01-15 11:00:00","2018-01-15 17:00:00",1,""
45981,3,720,2,"2018-01-16 12:00:00","2018-01-16 16:00:00",1,""
45982,3,720,2,"2018-01-17 11:00:00","2018-01-17 21:00:00",1,""
45983,3,720,2,"2018-01-18 12:00:00","2018-01-18 22:00:00",1,"店长调班"
45984,3,720,2,"2018-01-19 12:00:00","2018-01-19 22:00:00",1,""
45985,3,232,2,"2018-01-21 12:00:00","2018-01-21 22:00:00",1,""
45986,4,728,8,"2018-01-10 18:30:00","2018-01-10 23:00:00",1,""
45987,4,728,8,"2018-01-11 18:30:00","2018-01-11 23:00:00",1,""
45988,0,722,4,"2018-01-11 09:00:00","2018-01-11 15:00:00",0,""
45989,0,722,4,"2018-01-12 09:00:00","2018-01-12 15:00:00",0,""
45990,0,722,4,"2018-01-02 09:00:00","2018-01-02 15:00:00",0,""
45991,0,722,4,"2018-01-03 09:00:00","2018-01-03 15:00:00",0,""
45992,0,722,4,"2018-01-04 09:00:00","2018-01-04 15:00:00",0," "
45993,0,722,4,"2018-01-05 09:00:00","2018-01-05 15:00:00",0,""
45994,1,185,2,"2018-01-15 18:00:00","2018-01-16 01:00:00",0,""
45995,1,550,2,"2018-01-15 22:00:00","2018-01-16 05:00:00",0,""
45997,1,473,6,"2018-01-15 17:00:00","2018-01-15 23:00:00",0,""
45998,1,649,8,"2018-01-15 11:00:00","2018-01-15 18:30:00",0,""
45999,1,721,7,"2018-01-15 11:30:00","2018-01-15 23:00:00",0,""
46000,1,586,4,"2018-01-15 22:00:00","2018-01-16 01:00:00",0,""
46003,1,47,3,"2018-01-15 09:30:00","2018-01-15 16:00:00",0,""
46004,1,496,7,"2018-01-15 09:30:00","2018-01-15 14:30:00",0,""
46005,1,272,2,"2018-01-15 08:00:00","2018-01-15 16:00:00",0,""
46007,1,648,12,"2018-01-15 23:00:00","2018-01-16 09:30:00",0,""
46009,1,371,5,"2018-01-15 11:00:00","2018-01-15 22:00:00",0,""
46011,1,99,2,"2018-01-15 12:00:00","2018-01-15 22:00:00",0,""
46012,1,714,5,"2018-01-15 23:00:00","2018-01-16 07:00:00",0,""
46013,1,312,2,"2018-01-15 11:00:00","2018-01-15 15:00:00",0,""
46014,1,53,3,"2018-01-15 16:00:00","2018-01-15 22:00:00",0,""
46015,1,43,3,"2018-01-15 22:00:00","2018-01-16 05:00:00",0,""
46016,1,586,6,"2018-01-16 22:00:00","2018-01-17 01:00:00",0,""
46018,1,649,8,"2018-01-16 11:00:00","2018-01-16 18:30:00",0,""
46020,1,721,7,"2018-01-16 18:00:00","2018-01-16 23:00:00",0,""
46021,1,473,5,"2018-01-16 11:30:00","2018-01-16 22:00:00",0,""
46022,1,371,6,"2018-01-16 17:00:00","2018-01-16 23:00:00",0,""
46023,1,60,2,"2018-01-16 23:00:00","2018-01-17 08:00:00",0,""
46024,1,496,12,"2018-01-16 09:30:00","2018-01-16 14:30:00",0,""
46025,1,195,2,"2018-01-16 11:00:00","2018-01-16 17:00:00",0,""
46026,1,567,2,"2018-01-16 17:00:00","2018-01-16 23:00:00",0,""
46027,1,272,2,"2018-01-16 07:00:00","2018-01-16 15:00:00",0,""
46028,1,629,2,"2018-01-16 12:00:00","2018-01-16 22:00:00",0,""
46029,1,185,2,"2018-01-16 18:30:00","2018-01-17 01:00:00",0,""
46030,1,47,3,"2018-01-16 09:30:00","2018-01-16 20:00:00",0,""
46031,1,714,5,"2018-01-16 23:00:00","2018-01-17 07:00:00",0,""
46032,1,717,2,"2018-01-16 21:00:00","2018-01-17 05:00:00",0,""
46034,1,712,3,"2018-01-16 22:00:00","2018-01-17 05:00:00",0,""
46036,1,721,7,"2018-01-17 18:00:00","2018-01-18 01:00:00",0,""
46037,1,99,2,"2018-01-17 12:00:00","2018-01-17 20:00:00",0,""
46038,1,550,2,"2018-01-17 22:00:00","2018-01-18 05:00:00",0,""
46039,1,48,8,"2018-01-17 19:30:00","2018-01-18 05:00:00",0,""
46040,1,648,6,"2018-01-17 22:00:00","2018-01-18 09:30:00",0,""
46043,1,686,2,"2018-01-17 17:00:00","2018-01-17 22:00:00",0,""
46044,1,625,2,"2018-01-17 23:00:00","2018-01-18 07:00:00",0,""
46045,1,627,3,"2018-01-17 16:00:00","2018-01-17 21:00:00",0,""
46047,1,195,2,"2018-01-17 11:00:00","2018-01-17 17:00:00",0,""
46048,1,185,2,"2018-01-17 19:30:00","2018-01-18 01:00:00",0,""
46049,1,496,12,"2018-01-17 09:30:00","2018-01-17 14:30:00",0,""
46050,1,53,3,"2018-01-17 09:30:00","2018-01-17 16:00:00",0,""
46051,1,714,5,"2018-01-17 23:00:00","2018-01-18 07:00:00",0,""
46052,1,417,2,"2018-01-17 08:00:00","2018-01-17 15:00:00",0,""
46054,1,43,3,"2018-01-17 21:00:00","2018-01-18 05:00:00",0,""
46057,1,649,8,"2018-01-17 11:00:00","2018-01-17 19:00:00",0,""
46059,1,48,8,"2018-01-18 22:30:00","2018-01-19 05:00:00",0,""
46060,1,721,7,"2018-01-18 18:00:00","2018-01-18 23:00:00",0,""
46061,1,227,5,"2018-01-18 11:30:00","2018-01-18 22:00:00",0,""
46062,1,473,6,"2018-01-18 17:00:00","2018-01-18 23:00:00",0,""
46063,1,272,2,"2018-01-18 07:00:00","2018-01-18 15:00:00",0,""
46065,1,195,2,"2018-01-18 11:00:00","2018-01-18 17:00:00",0,""
46066,1,567,2,"2018-01-18 17:00:00","2018-01-18 23:00:00",0,""
46067,1,714,5,"2018-01-18 23:00:00","2018-01-19 07:00:00",0,""
46068,1,496,12,"2018-01-18 09:30:00","2018-01-18 14:30:00",0,""
46069,1,99,2,"2018-01-18 12:00:00","2018-01-18 21:00:00",0,""
46070,1,185,2,"2018-01-18 18:30:00","2018-01-19 01:00:00",0,""
46072,1,43,3,"2018-01-18 19:00:00","2018-01-19 05:00:00",0,""
46073,1,60,2,"2018-01-18 23:00:00","2018-01-19 07:00:00",0,""
46077,1,717,2,"2018-01-19 21:00:00","2018-01-20 06:00:00",0,""
46079,1,586,7,"2018-01-19 22:00:00","2018-01-20 02:00:00",0,""
46082,1,47,3,"2018-01-19 09:30:00","2018-01-19 19:00:00",0,""
46083,1,473,5,"2018-01-19 11:00:00","2018-01-19 22:00:00",0,""
46084,1,714,10,"2018-01-19 23:00:00","2018-01-20 07:00:00",0,""
46085,1,656,6,"2018-01-19 21:00:00","2018-01-20 07:00:00",0,""
46086,1,185,2,"2018-01-19 19:00:00","2018-01-20 02:00:00",0,""
46087,1,60,2,"2018-01-19 23:00:00","2018-01-20 08:00:00",0,""
46088,1,272,2,"2018-01-19 07:00:00","2018-01-19 15:00:00",0,""
46089,1,496,12,"2018-01-19 09:30:00","2018-01-19 14:30:00",0,""
46090,1,99,2,"2018-01-19 12:00:00","2018-01-19 21:00:00",0,""
46091,1,625,2,"2018-01-19 22:00:00","2018-01-20 05:00:00",0,""
46092,1,227,5,"2018-01-19 11:30:00","2018-01-19 23:00:00",0,""
46093,1,686,2,"2018-01-19 18:00:00","2018-01-19 23:00:00",0,""
46094,1,195,2,"2018-01-19 11:00:00","2018-01-19 17:00:00",0,""
46095,1,614,2,"2018-01-19 17:00:00","2018-01-19 22:00:00",0,""
46096,1,680,3,"2018-01-19 19:00:00","2018-01-20 05:00:00",0,""
46097,1,686,2,"2018-01-20 12:30:00","2018-01-20 21:00:00",0,""
46098,1,48,8,"2018-01-19 22:00:00","2018-01-20 07:00:00",0,""
46099,1,48,8,"2018-01-20 20:30:00","2018-01-21 07:00:00",0,""
46102,1,43,3,"2018-01-20 19:00:00","2018-01-21 05:00:00",0,""
46103,1,648,6,"2018-01-20 22:00:00","2018-01-21 08:00:00",0,""
46105,1,651,7,"2018-01-20 11:00:00","2018-01-20 20:00:00",0,""
46106,1,227,5,"2018-01-20 16:00:00","2018-01-20 22:00:00",0,""
46107,1,717,2,"2018-01-20 21:00:00","2018-01-21 05:00:00",0,""
46109,1,649,8,"2018-01-20 10:30:00","2018-01-20 20:30:00",0,""
46110,1,60,2,"2018-01-20 23:00:00","2018-01-21 08:00:00",0,""
46111,1,492,2,"2018-01-20 17:00:00","2018-01-20 23:00:00",0,""
46112,1,272,2,"2018-01-20 19:00:00","2018-01-21 02:00:00",0,""
46113,1,99,2,"2018-01-20 11:30:00","2018-01-20 19:00:00",0,""
46114,1,629,2,"2018-01-20 10:30:00","2018-01-20 17:00:00",0,""
46115,1,625,2,"2018-01-20 23:00:00","2018-01-21 06:00:00",0,""
46116,1,662,5,"2018-01-20 23:30:00","2018-01-21 09:30:00",0,""
46117,1,614,2,"2018-01-20 08:00:00","2018-01-20 15:00:00",0,""
46118,1,656,6,"2018-01-20 20:00:00","2018-01-21 06:00:00",0,""
46119,1,63,7,"2018-01-21 22:00:00","2018-01-22 08:00:00",0,""
46120,1,586,6,"2018-01-21 21:00:00","2018-01-22 01:00:00",0,""
46121,1,629,2,"2018-01-21 11:30:00","2018-01-21 19:00:00",0,""
46122,1,371,5,"2018-01-20 10:30:00","2018-01-20 23:30:00",0,""
46123,1,662,5,"2018-01-21 23:30:00","2018-01-22 09:30:00",0,""
46124,1,649,8,"2018-01-21 10:30:00","2018-01-21 20:30:00",0,""
46125,1,53,3,"2018-01-21 17:00:00","2018-01-21 22:00:00",0,""
46127,1,567,2,"2018-01-21 10:30:00","2018-01-21 17:00:00",0,""
46128,1,48,8,"2018-01-21 21:00:00","2018-01-22 05:00:00",0,""
46129,1,60,2,"2018-01-21 23:00:00","2018-01-22 08:00:00",0,""
46130,1,496,12,"2018-01-21 09:00:00","2018-01-21 15:00:00",0,""
46131,1,195,2,"2018-01-21 12:30:00","2018-01-21 21:00:00",0,""
46132,1,371,6,"2018-01-21 10:30:00","2018-01-21 23:30:00",0,""
46133,1,417,2,"2018-01-21 08:00:00","2018-01-21 15:00:00",0,""
46134,1,47,3,"2018-01-21 09:30:00","2018-01-21 17:00:00",0,""
46135,1,717,2,"2018-01-21 21:00:00","2018-01-22 05:00:00",0,""
46136,1,43,3,"2018-01-21 20:00:00","2018-01-22 05:00:00",0,""
46137,1,686,2,"2018-01-21 17:00:00","2018-01-21 23:00:00",0,""
46138,1,227,5,"2018-01-21 12:30:00","2018-01-21 21:00:00",0,""
46139,1,47,3,"2018-01-18 09:30:00","2018-01-18 19:00:00",0,""
46140,1,53,3,"2018-01-20 09:00:00","2018-01-20 19:00:00",0,""
46141,1,63,7,"2018-01-16 23:00:00","2018-01-17 09:30:00",0,""
46142,1,227,5,"2018-01-17 15:30:00","2018-01-17 23:00:00",0,""
46143,1,371,7,"2018-01-19 18:00:00","2018-01-19 23:00:00",0,""
46144,1,473,5,"2018-01-17 11:30:00","2018-01-17 22:00:00",0,""
46145,1,586,6,"2018-01-18 22:00:00","2018-01-19 01:00:00",0,""
46146,1,627,3,"2018-01-20 09:30:00","2018-01-20 15:00:00",0,""
46147,1,651,6,"2018-01-21 11:00:00","2018-01-21 20:00:00",0,""
46148,1,721,7,"2018-01-20 20:00:00","2018-01-21 02:00:00",0,""
46152,1,717,2,"2018-01-08 22:00:00","2018-01-09 05:00:00",0,""
46153,1,550,2,"2018-01-09 22:00:00","2018-01-10 05:00:00",0,""
46154,1,717,2,"2018-01-10 22:00:00","2018-01-11 07:00:00",0,""
46155,1,651,6,"2018-01-10 20:00:00","2018-01-10 23:00:00",0,""
46169,1,63,6,"2018-01-18 23:00:00","2018-01-19 09:30:00",0,""
46171,1,648,6,"2018-01-19 23:00:00","2018-01-20 09:30:00",0,""
46172,1,686,2,"2018-01-15 16:00:00","2018-01-15 23:00:00",0,""
46173,4,646,8,"2018-01-15 11:00:00","2018-01-15 15:00:00",1,""
46175,4,483,4,"2018-01-15 08:00:00","2018-01-15 14:30:00",1,""
46176,4,654,5,"2018-01-15 12:00:00","2018-01-15 22:00:00",1,""
46178,4,630,2,"2018-01-15 08:00:00","2018-01-15 13:30:00",1,""
46180,4,599,2,"2018-01-15 12:00:00","2018-01-15 21:00:00",1,""
46184,4,551,5,"2018-01-15 22:00:00","2018-01-16 08:00:00",1,""
46185,4,515,3,"2018-01-15 21:00:00","2018-01-16 05:00:00",1,""
46186,4,551,2,"2018-01-16 22:00:00","2018-01-17 08:00:00",1,""
46187,4,630,2,"2018-01-16 08:00:00","2018-01-16 13:30:00",1,""
46189,4,403,3,"2018-01-16 11:00:00","2018-01-16 22:00:00",1,""
46190,4,549,6,"2018-01-16 21:00:00","2018-01-17 02:30:00",1,""
46191,4,635,5,"2018-01-20 12:00:00","2018-01-20 22:00:00",1,""
46192,4,654,5,"2018-01-16 12:00:00","2018-01-16 22:00:00",1,""
46193,4,636,3,"2018-01-16 22:00:00","2018-01-17 05:00:00",1,""
46194,4,323,5,"2018-01-16 22:00:00","2018-01-17 08:00:00",1,""
46195,4,646,6,"2018-01-16 08:00:00","2018-01-16 14:30:00",1,""
46196,4,577,3,"2018-01-15 11:00:00","2018-01-15 21:00:00",1,""
46197,4,660,6,"2018-01-16 16:00:00","2018-01-16 21:00:00",1,""
46198,4,728,8,"2018-01-17 18:30:00","2018-01-17 23:00:00",1,""
46199,4,483,4,"2018-01-17 08:00:00","2018-01-17 14:30:00",1,""
46200,4,515,3,"2018-01-17 21:00:00","2018-01-18 05:00:00",1,""
46201,4,323,5,"2018-01-17 22:00:00","2018-01-18 08:00:00",1,""
46202,4,421,2,"2018-01-17 12:00:00","2018-01-17 21:00:00",1,""
46203,4,692,2,"2018-01-17 22:00:00","2018-01-18 08:00:00",1,""
46204,4,621,6,"2018-01-17 21:00:00","2018-01-18 02:30:00",1,""
46206,4,405,2,"2018-01-17 08:00:00","2018-01-17 13:30:00",1,""
46208,4,660,6,"2018-01-17 16:00:00","2018-01-17 21:00:00",1,""
46209,4,646,8,"2018-01-17 11:00:00","2018-01-17 15:00:00",1,""
46211,4,654,5,"2018-01-18 12:00:00","2018-01-18 22:00:00",1,""
46212,4,660,6,"2018-01-18 16:00:00","2018-01-18 21:00:00",1,""
46213,4,515,3,"2018-01-18 21:00:00","2018-01-19 05:00:00",1,""
46215,4,630,2,"2018-01-18 08:00:00","2018-01-18 13:30:00",1,""
46216,4,323,5,"2018-01-18 22:00:00","2018-01-19 08:00:00",1,""
46217,4,403,3,"2018-01-18 11:00:00","2018-01-18 21:00:00",1,""
46218,4,483,4,"2018-01-18 08:00:00","2018-01-18 14:30:00",1,""
46219,4,621,6,"2018-01-21 21:00:00","2018-01-22 02:30:00",0,""
46220,4,551,2,"2018-01-18 22:00:00","2018-01-19 08:00:00",1,""
46221,4,626,2,"2018-01-18 12:00:00","2018-01-18 21:00:00",1,""
46222,4,557,2,"2018-01-19 23:59:00","2018-01-20 08:00:00",1,""
46225,4,646,8,"2018-01-18 11:00:00","2018-01-18 15:00:00",1,""
46226,4,577,3,"2018-01-19 11:00:00","2018-01-19 21:00:00",1,""
46228,4,515,3,"2018-01-19 21:00:00","2018-01-20 05:00:00",1,""
46229,4,635,5,"2018-01-19 12:00:00","2018-01-19 22:00:00",1,""
46231,4,405,2,"2018-01-19 08:00:00","2018-01-19 14:00:00",1,""
46232,4,323,5,"2018-01-19 22:00:00","2018-01-20 08:00:00",1,""
46233,4,599,2,"2018-01-19 20:00:00","2018-01-20 04:00:00",1,""
46234,4,421,2,"2018-01-19 18:00:00","2018-01-20 00:00:00",1,""
46235,4,549,6,"2018-01-19 23:00:00","2018-01-20 06:00:00",1,""
46236,4,323,5,"2018-01-20 22:00:00","2018-01-21 08:00:00",1,""
46237,4,637,2,"2018-01-20 16:00:00","2018-01-20 22:00:00",1,""
46238,4,403,3,"2018-01-20 20:00:00","2018-01-21 05:00:00",1,""
46240,4,660,6,"2018-01-19 16:00:00","2018-01-19 23:00:00",1,""
46241,4,577,3,"2018-01-20 10:00:00","2018-01-20 20:00:00",1,""
46242,4,660,6,"2018-01-20 14:00:00","2018-01-20 23:00:00",1,""
46243,4,405,2,"2018-01-20 08:00:00","2018-01-20 14:30:00",1,""
46244,4,557,2,"2018-01-20 23:59:00","2018-01-21 08:00:00",1,""
46245,4,551,6,"2018-01-20 23:00:00","2018-01-21 06:00:00",1,""
46246,4,483,4,"2018-01-20 08:00:00","2018-01-20 14:00:00",1,""
46247,4,630,2,"2018-01-20 11:00:00","2018-01-20 16:00:00",1,""
46248,4,690,2,"2018-01-20 22:00:00","2018-01-21 04:00:00",1,""
46252,4,724,8,"2018-01-21 11:00:00","2018-01-21 16:00:00",1,""
46253,4,724,8,"2018-01-21 18:00:00","2018-01-21 23:00:00",1,""
46254,4,630,2,"2018-01-21 08:00:00","2018-01-21 14:30:00",1,""
46255,4,646,6,"2018-01-21 08:00:00","2018-01-21 15:00:00",1,""
46256,4,637,2,"2018-01-21 11:00:00","2018-01-21 18:00:00",1,""
46257,4,577,3,"2018-01-21 10:00:00","2018-01-21 20:00:00",1,""
46258,4,551,5,"2018-01-21 22:00:00","2018-01-22 08:00:00",0,""
46259,4,599,2,"2018-01-21 18:00:00","2018-01-22 00:00:00",0,""
46260,4,515,3,"2018-01-21 20:00:00","2018-01-22 05:00:00",0,""
46261,4,692,2,"2018-01-21 23:59:00","2018-01-22 08:00:00",0,""
46263,4,722,5,"2018-01-21 12:00:00","2018-01-21 22:00:00",1,""
46265,4,635,5,"2018-01-21 12:00:00","2018-01-21 22:00:00",1,""
46266,4,692,2,"2018-01-22 00:00:00","2018-01-22 08:00:00",0,""
46267,4,403,3,"2018-01-17 11:00:00","2018-01-17 21:00:00",1,""
46268,4,483,4,"2018-01-19 08:00:00","2018-01-19 14:30:00",1,""
46269,4,549,6,"2018-01-18 21:00:00","2018-01-19 02:30:00",1,""
46270,4,672,2,"2018-01-18 18:30:00","2018-01-19 01:00:00",1,""
46271,4,621,6,"2018-01-15 23:00:00","2018-01-16 02:30:00",1,""
46272,4,626,2,"2018-01-15 18:30:00","2018-01-16 01:00:00",1,""
46273,4,626,2,"2018-01-16 12:00:00","2018-01-16 21:00:00",1,""
46274,4,654,5,"2018-01-17 12:00:00","2018-01-17 22:00:00",1,""
46275,4,635,6,"2018-01-15 16:00:00","2018-01-15 23:00:00",1,""
46276,4,660,6,"2018-01-21 15:00:00","2018-01-21 21:00:00",1,""
46277,4,626,2,"2018-01-17 18:30:00","2018-01-18 01:00:00",1,""
46278,4,672,2,"2018-01-20 18:00:00","2018-01-21 00:00:00",1,""
46279,4,672,2,"2018-01-21 17:00:00","2018-01-22 01:00:00",0,""
46280,4,690,2,"2018-01-15 22:00:00","2018-01-16 08:00:00",1,""
46281,4,728,8,"2018-01-15 18:30:00","2018-01-15 23:00:00",1,""
46282,4,728,8,"2018-01-16 18:30:00","2018-01-16 23:00:00",1,""
46283,4,727,8,"2018-01-16 11:00:00","2018-01-16 17:00:00",1,""
46284,4,727,8,"2018-01-18 18:30:00","2018-01-18 23:00:00",1,""
46285,4,727,8,"2018-01-19 18:00:00","2018-01-19 23:30:00",1,""
46286,4,727,8,"2018-01-19 11:00:00","2018-01-19 15:00:00",1,""
46287,4,727,8,"2018-01-20 18:00:00","2018-01-20 23:30:00",1,""
46288,4,727,8,"2018-01-20 11:00:00","2018-01-20 16:00:00",1,""
46289,4,727,8,"2018-01-21 18:00:00","2018-01-21 23:00:00",1,""
46290,4,727,8,"2018-01-21 11:00:00","2018-01-21 16:00:00",1,""
46294,3,724,4,"2018-01-20 11:00:00","2018-01-20 21:30:00",1,""
46295,3,465,4,"2018-01-21 11:00:00","2018-01-21 21:30:00",1,""
46296,2,641,2,"2018-01-15 10:30:00","2018-01-15 14:30:00",0,""
46298,2,682,7,"2018-01-15 10:30:00","2018-01-15 15:30:00",0,""
46299,2,95,11,"2018-01-15 10:00:00","2018-01-15 14:45:00",0,""
46300,2,671,8,"2018-01-15 11:00:00","2018-01-15 23:00:00",0,""
46301,2,613,10,"2018-01-15 18:00:00","2018-01-16 01:00:00",0,""
46306,2,650,5,"2018-01-15 12:00:00","2018-01-15 23:30:00",0,""
46308,2,679,5,"2018-01-15 10:30:00","2018-01-15 15:00:00",0,""
46309,2,101,2,"2018-01-15 10:30:00","2018-01-15 20:30:00",0,""
46310,2,471,2,"2018-01-15 17:30:00","2018-01-16 01:00:00",0,""
46311,2,659,2,"2018-01-15 12:00:00","2018-01-15 15:00:00",0,""
46313,2,657,2,"2018-01-15 17:30:00","2018-01-15 23:30:00",0,""
46315,2,486,3,"2018-01-16 11:00:00","2018-01-16 18:00:00",0,""
46319,2,682,7,"2018-01-16 17:30:00","2018-01-16 22:30:00",0,""
46320,2,682,7,"2018-01-16 10:30:00","2018-01-16 14:45:00",0,""
46324,2,471,2,"2018-01-16 18:30:00","2018-01-17 01:00:00",0,""
46325,2,94,2,"2018-01-16 11:30:00","2018-01-16 22:00:00",0,""
46327,2,91,11,"2018-01-16 10:30:00","2018-01-16 20:30:00",0,""
46328,2,97,2,"2018-01-16 10:30:00","2018-01-16 20:30:00",0,""
46330,2,658,5,"2018-01-16 12:00:00","2018-01-16 22:00:00",0,""
46332,2,659,2,"2018-01-16 10:30:00","2018-01-16 15:00:00",0,""
46333,2,641,2,"2018-01-16 17:30:00","2018-01-16 23:30:00",0,""
46335,2,95,10,"2018-01-17 12:00:00","2018-01-17 22:00:00",0,""
46336,2,96,3,"2018-01-17 20:00:00","2018-01-18 01:00:00",0,""
46338,2,657,2,"2018-01-17 17:30:00","2018-01-17 23:30:00",0,""
46339,2,650,6,"2018-01-17 10:30:00","2018-01-17 14:45:00",0,""
46341,2,97,2,"2018-01-17 10:00:00","2018-01-17 14:30:00",0,""
46343,2,471,2,"2018-01-17 17:30:00","2018-01-18 01:00:00",0,""
46344,2,682,7,"2018-01-17 10:30:00","2018-01-17 15:00:00",0,""
46347,2,91,11,"2018-01-17 11:00:00","2018-01-17 21:00:00",0,""
46350,2,658,4,"2018-01-17 11:30:00","2018-01-17 15:30:00",0,""
46353,2,427,2,"2018-01-17 12:30:00","2018-01-17 22:00:00",0,""
46354,2,659,2,"2018-01-17 11:30:00","2018-01-17 15:00:00",0,""
46356,2,613,10,"2018-01-18 17:30:00","2018-01-18 23:30:00",0,""
46357,2,679,5,"2018-01-18 10:00:00","2018-01-18 14:45:00",0,""
46360,2,96,3,"2018-01-18 12:00:00","2018-01-18 20:30:00",0,""
46361,2,97,2,"2018-01-18 10:30:00","2018-01-18 15:00:00",0,""
46362,2,658,5,"2018-01-18 18:00:00","2018-01-19 01:00:00",0,""
46364,2,486,3,"2018-01-18 18:30:00","2018-01-19 01:00:00",0,""
46365,2,531,2,"2018-01-18 18:30:00","2018-01-19 01:00:00",0,""
46368,2,101,2,"2018-01-18 17:30:00","2018-01-18 23:30:00",0,""
46370,2,682,7,"2018-01-18 11:00:00","2018-01-18 22:00:00",0,""
46371,2,94,2,"2018-01-18 12:00:00","2018-01-18 22:00:00",0,""
46373,2,657,2,"2018-01-18 17:30:00","2018-01-18 23:30:00",0,""
46375,2,679,5,"2018-01-19 10:00:00","2018-01-19 14:45:00",0,""
46376,2,471,2,"2018-01-19 17:30:00","2018-01-20 01:00:00",0,""
46377,2,112,3,"2018-01-19 18:30:00","2018-01-20 01:00:00",0,""
46378,2,486,11,"2018-01-19 11:00:00","2018-01-19 15:00:00",0,""
46379,2,552,7,"2018-01-19 17:00:00","2018-01-19 21:30:00",0,""
46383,2,254,10,"2018-01-19 18:00:00","2018-01-20 01:00:00",0,""
46384,2,658,5,"2018-01-19 17:00:00","2018-01-19 22:00:00",0,""
46387,2,612,8,"2018-01-19 17:00:00","2018-01-20 00:00:00",0,""
